profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count
8,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.28893010314190015,0.5042407191102691,0.42289982764589673,10
8,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.3909367230091691,0.3203669509631594,0.7722827356612926,10
8,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.18921934161145176,0.5256294855532458,0.8559610096790908,10
8,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.27060854281910485,0.43301101785209334,0.7629017186527526,10
8,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.22601270919713246,0.6016646851460206,0.5844981450485056,10
8,1.0,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.2157553527039257,0.4761958126590987,1.7004048957824704,10
8,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.10669069054224854,0.5464084355402241,1.6849826267966996,10
8,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.1423901459520973,0.43964339519936163,1.5451408426544315,10
8,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.11571300765777388,0.5119026292294431,1.7084514697884003,10
9,0.2,base,allenai/Olmo-3-1025-7B,given,female,engineer,yes,0.582140386375605,0.2448770604919011,0.17497067730971852,10
9,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,engineer,yes,0.404603771201525,0.178754249534987,0.19285740298166412,10
9,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,female,engineer,yes,0.437656083899839,0.2013474306399141,0.1713762003461376,10
9,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,engineer,yes,0.3874696724464819,0.3326427270985237,0.20020002733014103,10
9,0.5,base,allenai/Olmo-3-1025-7B,given,female,engineer,yes,0.4471054617273725,0.3532685365356749,0.4915865642814256,10
9,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,engineer,yes,0.25091772131561074,0.4214024577837518,0.5231898307056825,10
9,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,female,engineer,yes,0.31390927456087503,0.5597280561076641,0.4048644753154712,10
9,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,engineer,yes,0.2850406678864577,0.3571681645359028,0.5980981208219667,10
9,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,female,engineer,yes,0.3460857325036782,0.3939620966076931,0.7762495525131619,10
9,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,engineer,yes,0.19735614018125466,0.48876213277506936,0.8602100337711868,10
9,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,female,engineer,yes,0.30139733269515556,0.3022628774621409,0.7577209311855362,10
9,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,engineer,yes,0.2566155429698565,0.5343698829118594,0.7233424921173399,10
9,1.0,base,allenai/Olmo-3-1025-7B,given,female,engineer,yes,0.2553383451348135,0.4189072635485969,1.4530265091174814,10
9,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,engineer,yes,0.1441489173135802,0.48187042242830275,1.5553125569894906,10
9,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,female,engineer,yes,0.1654344302804468,0.418582612120906,1.4207051010788698,10
9,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,engineer,yes,0.1469515823222984,0.5086853053978402,1.6469755228298404,10
10,0.2,base,allenai/Olmo-3-1025-7B,given,male,engineer,no,0.5665108084536249,0.13943323932700444,0.19023256296784313,10
10,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,no,0.4223494419423883,0.12972857059969742,0.21676866019367794,10
10,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,no,0.5137881062646821,0.38169719079809994,0.1657577092180967,10
10,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,no,0.5233652662645777,0.21893555943175072,0.18430241518804022,10
10,0.5,base,allenai/Olmo-3-1025-7B,given,male,engineer,no,0.4510554631273309,0.18761271883745592,0.5072954938967362,10
10,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,no,0.26162566169882906,0.4933533995052195,0.5794369498958092,10
10,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,no,0.24733984459648836,0.5462195453927821,0.49007521495133144,10
10,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,no,0.4330630583969118,0.5741028302094487,0.2475297890328058,10
10,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,male,engineer,no,0.3926136936155934,0.2969698791245255,0.8562176375806526,10
10,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,no,0.2256841659442917,0.3646812738244844,0.9390231603679775,10
10,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,no,0.2392741846531868,0.4902952319918452,0.8853486965804549,10
10,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,no,0.2508243617104374,0.5832711055845203,0.7441064302730418,10
10,1.0,base,allenai/Olmo-3-1025-7B,given,male,engineer,no,0.2093245683076293,0.4387986881382331,1.741162404378255,10
10,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,no,0.09667331959054978,0.49609120852773114,1.8322413220250353,10
10,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,no,0.17798377644525232,0.40306699478361024,1.5835036178637916,10
10,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,no,0.1441536099147587,0.4666359593384835,1.697667775462071,10
11,0.2,base,allenai/Olmo-3-1025-7B,given,female,engineer,no,0.5032750565018697,0.2383019380608877,0.18861182542818392,10
11,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,engineer,no,0.48926748504756984,0.15677762311305313,0.1953105491851603,10
11,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,female,engineer,no,0.453709091364723,0.12919356905987855,0.1825049487242957,10
11,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,engineer,no,0.4752038404528848,0.12854968503340375,0.18457968539266092,10
11,0.5,base,allenai/Olmo-3-1025-7B,given,female,engineer,no,0.4078398211165213,0.3419180403255438,0.49136626363645297,10
11,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,engineer,no,0.36424483659305634,0.1529330325895189,0.5780886571832904,10
11,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,female,engineer,no,0.30882231882259803,0.39339322561387124,0.5193452170563069,10
11,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,engineer,no,0.34422872989540076,0.3850605740844656,0.5411178189708918,10
