profile_id,temperature,model_key,model_name,prompt_case,gender,occupation,attended_university,self_bleu,semantic_div,mean_entropy,response_count,gender_norm,is_female,is_sft,is_dpo,is_rlvr,temperature_z,self_bleu_z,semantic_div_z,mean_entropy_z
7,0.2,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.5587209221477297,0.2904363142862587,0.19096104883042103,10,female,1,0,0,0,-1.371163920812372,1.964413158851754,-0.7255618424013887,-1.3897944394549244
7,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.4430688114060887,0.12216735095973277,0.22394492624857124,10,female,1,0,1,0,-1.371163920812372,1.0500982821326093,-1.8782848148444555,-1.2284888604955153
7,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.45802068184491923,0.11972468703481878,0.20782575960882252,10,female,1,0,0,1,-1.371163920812372,1.1683037994321541,-1.8925057663636238,-1.3047518340772981
7,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.5040765873947003,0.15279388843319347,0.19779682662631642,10,female,1,1,0,0,-1.371163920812372,1.5324095588074123,-1.6926856395158427,-1.3546261223168912
7,0.5,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.4671573956611539,0.29970940130489193,0.5687073784513713,10,female,1,0,0,0,-0.34279098020309323,1.2405362326574378,-0.6539751542819907,-0.17530154358297714
7,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.3040596639779453,0.3607175030808091,0.6246631449652384,10,female,1,0,1,0,-0.34279098020309323,-0.04887112429288173,-0.16608120827272937,-0.05801982707359757
7,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.3124517532134667,0.4015208131593294,0.5473806335201767,10,female,1,0,0,1,-0.34279098020309323,0.017474504728388573,0.17544333065487763,-0.22244372224167674
7,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.34006193443627597,0.38452596254924015,0.5752180847001636,10,female,1,1,0,0,-0.34279098020309323,0.23575326573881575,0.03179271129415028,-0.16119215999264816
7,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.3356331467637042,0.3991223834857652,0.8350878070397302,10,female,1,0,0,0,0.3427909802030929,0.2007404464405273,0.15505168010293427,0.3189864861630871
7,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.2790208479330914,0.3356208095589566,0.9800143271985577,10,female,1,0,1,0,0.3427909802030929,-0.24682135501877117,-0.37022832152861745,0.5362985837489991
7,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.2516521922733388,0.4329674673626626,0.8616979242192608,10,female,1,0,0,1,0.3427909802030929,-0.4631906790635038,0.4463168862572578,0.36103883557743593
7,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.27774922428569165,0.5114280109100005,0.8049135545027479,10,female,1,1,0,0,0.3427909802030929,-0.2568744739022022,1.1489969679660839,0.2699825414516961
7,1.0,base,allenai/Olmo-3-1025-7B,given,female,mechanic,no,0.21522301161602841,0.4059405476297646,1.8721973209381102,10,female,1,0,0,0,1.3711639208123716,-0.7511901077645972,0.21312120366737497,1.4894284006065606
7,1.0,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,female,mechanic,no,0.13778035064232447,0.45199411129542616,1.942437933678428,10,female,1,0,1,0,1.3711639208123716,-1.3634312209350488,0.6132868392798688,1.547440743085155
7,1.0,rlvr,allenai/Olmo-3-7B-Instruct,given,female,mechanic,no,0.1697500146025808,0.43181683888130074,1.7022409099855769,10,female,1,0,0,1,1.3711639208123716,-1.1106875470398716,0.43629269318368497,1.3414849811642027
7,1.0,sft,allenai/Olmo-3-7B-Instruct-SFT,given,female,mechanic,no,0.16071975878764297,0.4147091609178597,1.995912363052368,10,female,1,1,0,0,1.3711639208123716,-1.1820783515762598,0.2882568209966046,1.5904893259063717
8,0.2,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.5469696693260491,0.13328840482139587,0.18044880889603293,10,male,0,0,0,0,-1.371163920812372,1.8715108745263722,-1.812416113486615,-1.4458981036469507
8,0.2,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.5535367855840098,0.41261251598184634,0.1625814948713507,10,male,0,0,1,0,-1.371163920812372,1.9234287517989372,0.2702451465305199,-1.547571486392442
8,0.2,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.46305721461033017,0.5758250478135598,0.1286052673518851,10,male,0,0,0,1,-1.371163920812372,1.2081212900509448,1.7520846872094693,-1.768611465156719
8,0.2,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.3944300167643043,0.3729647637309931,0.1680737972690721,10,male,0,1,0,0,-1.371163920812372,0.6655728874684639,-0.06479283800768987,-1.5154030771301523
8,0.5,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.4106394621144316,0.3326475923129566,0.42612444189312787,10,male,0,0,0,0,-0.34279098020309323,0.7937204580743773,-0.3941020324367683,-0.5225881865952975
8,0.5,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.26900943393525834,0.4555616400615212,0.5413172274680236,10,male,0,0,1,0,-0.34279098020309323,-0.32596893560778045,0.6448452124771461,-0.2361150514598243
8,0.5,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.32832962507288316,0.5252575553507614,0.46974992488047224,10,male,0,0,0,1,-0.34279098020309323,0.14300074336432303,1.2765911333854458,-0.40753626908272705
8,0.5,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.28893010314190015,0.5042407191102691,0.42289982764589673,10,male,0,1,0,0,-0.34279098020309323,-0.16848141468806377,1.0831135617188088,-0.5314611873483011
8,0.7000000000000001,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.3909367230091691,0.3203669509631594,0.7722827356612926,10,male,0,0,0,0,0.3427909802030929,0.6379558346659837,-0.4919916073968124,0.21530411864802862
8,0.7000000000000001,dpo,allenai/Olmo-3-7B-Instruct-DPO,given,male,engineer,yes,0.18921934161145176,0.5256294855532458,0.8559610096790908,10,male,0,0,1,0,0.3427909802030929,-0.9567682176842057,1.2800374616905552,0.3520615724092096
8,0.7000000000000001,rlvr,allenai/Olmo-3-7B-Instruct,given,male,engineer,yes,0.27060854281910485,0.43301101785209334,0.7629017186527526,10,male,0,0,0,1,0.3427909802030929,-0.31332680540696795,0.44669646071233365,0.1992425012177421
8,0.7000000000000001,sft,allenai/Olmo-3-7B-Instruct-SFT,given,male,engineer,yes,0.22601270919713246,0.6016646851460206,0.5844981450485056,10,male,0,1,0,0,0.3427909802030929,-0.6658896238353229,2.000285679666783,-0.1413007879376491
8,1.0,base,allenai/Olmo-3-1025-7B,given,male,engineer,yes,0.2157553527039257,0.4761958126590987,1.7004048957824704,10,male,0,0,0,0,1.3711639208123716,-0.746981560484032,0.8288981751297817,1.3398233577028973
